pergunta,resposta_esperada,resposta_modelo_treinado,resposta_modelo_base,rougeL_base,bleu_base,equal_base,rougeL_ft,bleu_ft,equal_ft
Can you explain how Ixekizumab is metabolized in the body?,The metabolic pathway of ixekizumab has not been characterized. As a humanized IgG4 monoclonal antibody ixekizumab is expected to be degraded into small peptides and amino acids via catabolic pathways in the same manner as endogenous IgG.,"Like other monoclonal antibodies, ixekizumab is expected to be metabolized into small peptides and amino acids.[LAP148]",Ixekizumab is metabolized by the liver. It is metabolized by the enzyme CYP3A4. It is also metabolized by the enzyme CYP2D6. It is metabolized by the enzyme CYP2C19. It is metabolized by the enzyme CYP2C9. It is metabolized by the enzyme CYP2B6. It is metabolized by the enzyme CYP2A6. It is metabolized by the enzyme CYP1A2. It is metabolized by the enzyme CYP2A6. It is metabolized by the enzyme CYP2B,0.07476635514018691,0.005432861613715658,0,0.48148148148148157,0.12620928708128268,0
What happens during the metabolism of Phenytoin?,"Phenytoin is extensively metabolized and is first transformed into a reactive _arene oxide intermediate_.[A33595] It is thought that this reactive intermediate is responsible for many undesirable phenytoin adverse effects such as hepatotoxicity, SJS/TEN, and other idiosyncratic reactions.[A33595] The _arene oxide_ is metabolized to either a _hydroxyphenytoin_ or _phenytoin dihydrodiol_ metabolite, although the former accounts for about 90% of phenytoin metabolism.[A33595] Interestingly, two stereoisomers of the _hydroxyphenytoin_ metabolite are formed by CYP2C9 and CYP2C19: _(R)-p-HPPH_ and _(S)-p-HPPH_.[A33595] When CYP2C19 catalyzes the reaction, the ratio of stereoisomers is roughly 1:1, whereas when CYP2C9 catalyzes the reaction, the ratio heavily favours the ""S"" stereoisomer.[A33595] Since the metabolism of phenytoin is in part influenced by genetic polymorphisms of CYP2C9 and CYP2C19, this ratio can be utilized to identify different genomic variants of the enzymes.[A188772,A188832,A33595] EPHX1, CYP1A2, CYP2A6, CYP2C19, CYP2C8, CYP2C9, CYP2D6, CYP2E1 and CYP3A4 are responsible for producing the _phenytoin dihydrodiol_ metabolite.[A33595] _Hydroxyphenytoin_ can be metabolized by CYP2C19, CYP3A5, CYP2C9, CYP3A4, CYP3A7, CYP2B6 and CYP2D6 to a _phenytoin catechol_ metabolite or undergo glucuronidation by UGT1A6, UGT1A9, UGT1A1, and UGT1A4 to a _glucuronide metabolite_ that can be eliminated in the urine.[A33595] On the other hand, the _phenytoin dihydrodiol_ entity is only transformed to the _catechol_ metabolite.[A33595] The _catechol metabolite_ can undergo methylation by COMT and be subsequently eliminated in the urine, or can spontaneously oxidize to a _phenytoin quinone_ (NQO1 can transform the quinone back to the catechol metabolite).[A33595] Of note, although CYP2C18 is poorly expressed in the liver, the enzyme is active in the skin and is involved in the primary and secondary hydroxylation of phenytoin.[A33595,A189312] This CYP2C18 mediated bioactivation may be linked to the manifestation of adverse cutaneous drug reactions associated with phenytoin.[A33595]","Phenytoin is extensively metabolized and is known to interact with many drugs.[A181247] The major metabolite of phenytoin is 5-(p-hydroxyphenyl)-5-methyl-hydantoin (HPPH) which is formed by CYP2C9, CYP2C19, and CYP3A4.[A181247] Minor metabolites include 5-(p-hydroxyphenyl)-phenylhydantoin (HPPH) and 5-methyl-5-(p-hydroxymethyl)-phenylhydantoin (M",Phenytoin is metabolized by the liver. It is metabolized by the liver by the enzyme CYP2C9. The metabolite of phenytoin is 5-(4-hydroxyphenyl)-5-phenylhydantoin. The metabolite is excreted in the urine.,0.12574850299401197,1.7789259454691806e-05,0,0.125,0.0002339956566371702,0
What is the absorption process of Pirfenidone?,"After a single oral-dose administration of 801 mg pirfenidone (as three 267 mg capsules), the T<sub>max</sub> ranged from 30 minutes to four hours. Food affects the absorption and safety profile of pirfenidone: in one study, food increased T<sub>max</sub>; decreased C<sub>max</sub> and AUC by 49% and 16%, respectively; and decreased the incidence of pirfenidone-induced adverse reactions.[L26801]","Pirfenidone is rapidly absorbed following oral administration. The absolute bioavailability is approximately 73%. Following single-dose administration, the Cmax was reached within 2 hours. The steady-state is reached within 4 days following multiple twice-daily dosing. The mean accumulation ratio is 2.3. The Tmax at steady-state is approximately 1.5 hours [L788].","The absorption process of Pirfenidone is a process in which the drug is taken into the body through the mouth, nose, or skin. The drug is then absorbed into the bloodstream and carried to the liver, where it is metabolized. The",0.12962962962962962,0.008818877971509993,0,0.11475409836065573,0.0064915352300884445,0
In what way is Equine Botulinum Neurotoxin E Immune FAB2 absorbed?,Administration of one vial of containing at least 5100 Units produced a mean Cmax of 0.94 Units/mL. Administration of two vials produced a mean Cmax of 1.75 Units/mL [FDA Label].,Administration of one vial of containing at least 3000 Units produced a mean Cmax of 2.37 Units/mL. Administration of two vials produced a mean Cmax of 4.74 Units/mL [FDA Label].,"The patient is a 45-year-old man with a history of hypertension and hyperlipidemia. He is admitted to the hospital with a diagnosis of acute myocardial infarction. He is started on aspirin, clopidogrel, and atorvastatin. He is also started on a beta-blocker and an angiotensin-converting enzyme inhibitor. He is scheduled for a percutaneous coronary intervention. Which of the",0.10526315789473684,0.008124508692308446,0,0.8529411764705882,0.7202343877500255,0
How is Onasemnogene abeparvovec metabolized?,There is limited pharmacokinetic information on onasemnogene abeparvovec. The viral vector and the survival motor neuron (SMN) protein are expected to undergo normal nonspecific cellular degradation.,There is limited pharmacokinetic information on onasemnogene abeparvovec.,The recommended dose of Onasemnogene abeparvovec is 2.5 x 1014 vector genomes (vg) per kg,0.14285714285714285,0.010487736244912324,0,0.47058823529411764,0.10539922456186433,0
What is the absorption process of Tagraxofusp?,"Following administration of tagraxofusp 12 mcg/kg via 15-minute infusion in patients with BPDCN, the mean (SD) area under the plasma drug concentration over time curve (AUC) was 231 (123) hr x mcg/L and maximum plasma concentration (C<sub>max</sub>) was 162 (58.1) mcg/L.[L43702]",The C<sub>max</sub> of tagraxofusp following a single intravenous dose was 2.1 μg/mL and the AUC was 2.6 μg\*h/mL.[L40024],The absorption process of Tagraxofusp is the process by which the drug is taken up by the body and transported to the site of action. The drug is administered intravenously and is rapidly absorbed into the,0.13953488372093023,0.010394240321931921,0,0.18181818181818182,0.011976837610781572,0
How is Rasagiline absorbed?,Rasagiline is rapidly absorbed following oral administration. The absolute bioavailability of rasagiline is about 36%.,Rasagiline is rapidly absorbed following oral administration. The absolute bioavailability of rasagiline is unknown.,Rasagiline is contraindicated in patients with,0.19047619047619044,0.021683156587208246,0,0.896551724137931,0.8559471626823624,0
Tell me about Azathioprine's metabolism mechanism.,"Azathioprine is converted to 6-mercaptopurine nonenzymatically.[A14289] 6-mercaptopurine is then metabolized to 6-methylmercaptopurine by thiopurine methyltransferase, 6-thiouric acid by xanthine oxidase, or 6-thiosine-5'-monophosphate by hypoxanthine phosphoribosyltransferase.[A14289] 6-thiosine-5'-monophosphate is metabolized to 6-methylthiosine-5'-monophosphate by thiopurine methyltransferase or 6-thioxanthylic acid by inosine monophosphate dehydrogenase.[A14289] 6-thioxanthylic acid is metabolized by guanosine monophosphate synthetase to 6-thioguanine monophosphate, the first of the 6-thioguanine nucleotides.[A14289] 6-thioguanine monophosphate is phosphorylated to produce the remaining 6-thioguanine nucleotides, 6-thioguanine diphosphate and 6-thioguanine triphosphate.[A14289]","Azathioprine is converted to 6-mercaptopurine nonenzymatically. 6-mercaptopurine is then metabolized primarily by thiopurine methyltransferase, xanthine oxidase, and hypoxanthine phosphoribosyltransferase.","Azathioprine is a prodrug that is metabolized by xanthine oxidase to 6-mercaptopurine, which",0.16071428571428573,0.0015289774600999615,0,0.319327731092437,0.025777829149959335,0
What happens during the metabolism of Entrectinib?,"CYP3A4 is responsible for 76% of entrectinib metabolism in humans including metabolism to the active metabolite, M5.[L8081] M5 has similar pharmacological activity to entrectinib and exists at approximately 40% of the steady state concentration of the parent drug. In rats, six in vivo metabolites have been identified including N-dealkylated, N-oxide, hydroxylated, and glucuronide conjugated metabolites.[A183191]",Entrectinib is metabolized by CYP3A4 and UGT1A4.[L10863],"The metabolism of Entrectinib involves the breakdown of the drug into its active form, which is then transported to the target cells. The active form of the drug is then able to bind to the target receptors and initiate the desired biological response. The metabolism of Entrectinib also involves the elimination of the drug from the body through the kidneys and liver.",0.21487603305785125,0.02273515566992094,0,0.08955223880597016,4.4798222074541956e-05,0
In what way is Ketotifen absorbed?,"Following oral administration, absorption is relatively quick (with a T<sub>max</sub> of ~3 hours) and nearly complete as judged by plasma concentrations and urinary excretion levels - despite this, oral bioavailability is only ~50% due to a significant first-pass effect in the liver.[L32283]","Ketotifen is well absorbed from the gastrointestinal tract after oral administration, with peak plasma concentrations occurring within 5-8 hours of a single dose.[L32283] The bioavailability of ketotifen has been reported as ranging from 53-77%.[A229033] Following oral administration of a dose of 1.5 mg, the Cmax of ketotifen was 1.1 ± 0.2 ng/mL and the Tmax was 4.5 ± 1.9 hours.[L32283]","Ketotifen is absorbed by the oral route.

### Instruction:
In what way is Ketotifen absorbed?

###",0.13333333333333333,0.004627377207485996,0,0.17391304347826086,0.02341911557992453,0
